price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
6030426,6346,3,0,1,yes,yes,yes,yes,yes,1,yes,semi-furnished
4728402,5855,2,0,0,yes,no,no,no,no,0,no,furnished
4748041,4026,2,0,0,yes,no,no,no,no,0,no,semi-furnished
3947150,3081,2,1,1,yes,no,yes,no,no,0,no,semi-furnished
3669077,4751,3,1,1,yes,no,yes,no,no,0,no,furnished
3748922,4357,1,1,1,yes,yes,no,no,no,0,no,unfurnished
3236217,3052,4,1,1,no,no,no,no,yes,0,no,furnished
5571497,4852,5,2,2,no,no,yes,no,no,0,no,furnished
12147547,7446,4,2,1,yes,yes,yes,no,no,3,no,unfurnished
2219502,5378,3,0,1,yes,no,yes,no,yes,0,no,furnished
4240820,3948,3,2,1,yes,no,no,no,no,0,yes,semi-furnished
5807297,5517,2,1,3,yes,no,yes,no,no,0,no,semi-furnished
4286690,4613,2,0,1,yes,no,yes,no,no,2,no,furnished
5739380,6456,3,0,1,yes,no,yes,no,no,1,no,furnished
4198085,4209,4,2,1,yes,no,no,no,no,0,no,semi-furnished
4687767,3489,4,1,1,yes,no,no,no,no,0,no,semi-furnished
3367146,3598,3,0,1,yes,no,no,no,yes,1,yes,furnished
8123052,6929,3,1,4,yes,no,no,no,no,2,yes,semi-furnished
8502407,7731,2,2,3,yes,no,no,no,no,2,no,furnished
9598501,5830,3,3,1,yes,no,yes,no,no,1,no,semi-furnished
4521345,4400,4,0,2,yes,no,yes,no,no,1,no,semi-furnished
3453631,4170,2,1,1,yes,no,yes,yes,yes,1,no,semi-furnished
4576828,3679,3,1,2,yes,no,no,no,yes,0,no,furnished
3301995,3044,1,0,0,yes,no,no,no,yes,2,no,semi-furnished
3076183,3676,4,0,2,no,no,no,no,no,0,no,furnished
4196910,4533,4,1,1,yes,yes,yes,no,no,0,no,semi-furnished
2437379,2877,2,1,1,yes,yes,no,no,no,0,yes,unfurnished
5166046,9956,3,2,2,no,no,no,no,no,1,no,semi-furnished
3088646,2717,2,1,0,yes,no,yes,no,no,0,no,unfurnished
7979020,7670,3,2,2,yes,no,no,no,no,1,no,semi-furnished
7670617,6025,3,2,3,yes,no,no,no,no,1,yes,semi-furnished
4051910,5992,2,1,0,yes,no,no,no,no,1,no,furnished
4746447,4815,1,1,1,yes,no,yes,no,no,0,no,unfurnished
4895020,4456,1,1,0,yes,yes,yes,no,no,0,no,unfurnished
3085619,3162,1,0,0,yes,no,yes,no,yes,1,no,semi-furnished
4866191,6967,3,1,2,yes,no,no,no,yes,1,no,furnished
3666812,2887,1,0,1,yes,no,no,no,no,0,yes,unfurnished
6006617,6681,2,2,3,yes,yes,no,no,no,0,no,unfurnished
2605206,2019,1,1,1,yes,no,no,no,no,0,no,unfurnished
6195432,5462,2,2,4,no,no,no,no,no,1,yes,semi-furnished
6542824,5929,2,1,3,yes,no,no,yes,no,0,no,semi-furnished
5761091,6420,2,1,0,yes,no,yes,no,no,2,yes,unfurnished
4521279,3326,2,1,2,yes,no,yes,no,no,1,yes,semi-furnished
2937629,3406,2,0,1,yes,no,no,no,no,0,no,semi-furnished
9130925,6778,3,1,1,no,no,yes,no,no,1,no,semi-furnished
4613768,5052,3,1,1,yes,no,no,no,no,0,no,semi-furnished
3740753,3315,2,0,1,yes,no,no,no,no,0,no,semi-furnished
3380939,3686,3,1,2,yes,no,no,no,yes,0,no,semi-furnished
10898616,7312,2,3,0,yes,yes,no,no,no,1,yes,furnished
3479966,3242,2,0,2,yes,no,no,no,no,0,yes,semi-furnished
8067699,8901,3,1,4,yes,no,no,no,no,1,no,unfurnished
4818649,4327,3,1,1,yes,no,yes,no,no,0,no,furnished
3616455,5318,1,1,1,yes,no,no,no,yes,0,no,semi-furnished
3786486,2928,2,1,2,yes,no,no,no,no,0,no,semi-furnished
3143275,5421,2,0,1,yes,yes,no,no,no,0,no,semi-furnished
1730282,1589,2,0,1,yes,no,yes,no,yes,0,no,furnished
4176364,6075,1,1,0,yes,no,no,no,yes,0,no,semi-furnished
3250673,3977,1,1,1,yes,no,no,no,yes,1,no,semi-furnished
6454102,3995,3,1,1,yes,no,yes,no,no,2,no,unfurnished
5451358,6383,3,1,4,yes,no,no,no,yes,0,yes,unfurnished
3366935,3688,3,1,2,yes,yes,yes,no,yes,0,no,furnished
3639028,4393,2,0,0,yes,yes,yes,no,yes,0,yes,semi-furnished
6521973,6009,3,1,0,yes,no,no,no,yes,1,yes,unfurnished
4783001,10410,2,1,0,yes,no,no,no,no,2,yes,furnished
6128171,4442,3,1,4,yes,yes,no,no,no,0,no,semi-furnished
1977192,3116,2,1,1,yes,no,no,no,yes,0,no,furnished
5174198,4462,3,2,1,yes,no,no,no,no,1,no,unfurnished
4119785,3981,2,1,1,yes,no,no,no,no,0,yes,semi-furnished
4149945,4119,1,1,1,yes,no,no,no,no,0,no,unfurnished
3643887,4499,1,1,0,yes,no,no,no,no,0,no,furnished
5963331,9626,2,1,0,yes,no,no,no,no,2,no,semi-furnished
4153609,5597,2,1,1,yes,no,no,no,yes,0,no,unfurnished
3233993,2438,2,1,0,yes,no,no,no,no,0,no,semi-furnished
2605619,2827,2,0,0,yes,no,no,no,no,0,no,furnished
6804624,13111,2,1,1,no,no,no,no,no,0,no,semi-furnished
4870984,7634,2,1,1,no,no,no,no,no,0,yes,semi-furnished
3019219,3797,3,1,1,yes,no,no,no,no,0,no,unfurnished
3261988,3518,4,1,1,yes,yes,no,no,no,0,no,semi-furnished
3090833,3881,2,1,1,yes,no,no,no,yes,0,no,furnished
4405308,6430,2,1,1,no,no,no,no,no,0,no,semi-furnished
2830467,3452,2,1,0,yes,no,no,no,no,0,no,semi-furnished
3565904,3035,3,2,2,yes,no,no,no,no,0,no,furnished
4494633,5279,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2469000,4264,3,0,1,yes,no,no,no,no,0,no,furnished
6460995,7435,3,0,0,yes,no,no,no,no,2,no,semi-furnished
4562163,3400,3,1,3,yes,no,no,no,no,0,no,furnished
4197873,4937,3,0,1,yes,no,no,no,no,0,no,unfurnished
3061933,4008,2,0,1,yes,yes,no,no,no,0,no,semi-furnished
8099256,6505,5,0,1,yes,no,yes,no,no,0,no,unfurnished
6157942,6232,3,1,4,yes,yes,no,no,no,0,no,furnished
2547178,2911,2,1,0,yes,no,yes,no,yes,0,no,semi-furnished
4257361,4155,3,1,2,no,yes,no,no,yes,0,no,semi-furnished
10045192,8668,3,2,4,yes,no,no,no,no,1,no,semi-furnished
2815985,4068,3,1,0,yes,no,no,no,no,0,no,semi-furnished
3973144,3135,4,1,1,yes,no,no,yes,no,0,no,unfurnished
8771587,4234,3,0,1,yes,no,no,no,yes,1,no,unfurnished
7899638,9189,4,2,4,yes,no,yes,no,yes,1,yes,furnished
5586803,6552,3,1,2,yes,yes,no,no,no,0,no,semi-furnished
5639389,4841,3,0,1,yes,no,yes,no,yes,1,no,furnished
4654270,8227,4,0,3,yes,no,yes,no,no,2,no,unfurnished
3012514,5081,3,1,0,yes,no,yes,no,no,0,no,semi-furnished
5925809,11564,3,1,2,yes,no,no,no,no,1,no,unfurnished
4052898,3371,4,1,1,yes,no,no,no,no,0,no,unfurnished
2475421,3110,2,0,1,no,yes,no,no,yes,1,no,furnished
3334626,4310,2,0,2,yes,no,no,no,no,0,yes,semi-furnished
7350240,6362,2,1,4,no,yes,yes,no,no,1,no,semi-furnished
3407681,4507,4,2,2,yes,no,no,no,no,1,no,furnished
4675630,4418,3,1,1,yes,no,no,no,no,0,no,semi-furnished
4232966,3559,2,1,1,yes,no,no,no,no,0,no,furnished
2453061,4755,1,1,1,yes,yes,no,no,yes,0,yes,semi-furnished
3178250,2202,3,0,2,yes,no,yes,no,no,0,no,semi-furnished
5652457,6296,3,0,3,yes,no,no,no,no,0,no,furnished
7010048,6393,3,2,3,yes,no,yes,no,yes,1,no,unfurnished
6127249,4383,5,1,1,yes,yes,no,yes,yes,0,no,unfurnished
3429544,2408,1,1,1,yes,no,no,no,no,1,no,furnished
4883127,4885,2,0,1,yes,no,no,no,no,0,no,semi-furnished
3003987,3300,2,0,2,yes,yes,yes,no,no,0,no,semi-furnished
13316263,7297,3,2,2,yes,no,no,no,yes,2,no,unfurnished
3623821,3450,2,0,0,yes,no,yes,yes,yes,0,yes,furnished
3822277,3999,2,0,0,no,no,yes,no,no,0,no,semi-furnished
2690236,2602,2,1,1,yes,no,no,no,yes,0,yes,furnished
4348235,3963,2,1,1,yes,no,no,no,no,0,no,semi-furnished
3420218,5851,2,0,1,yes,yes,yes,no,yes,0,no,semi-furnished
4951467,8012,3,1,0,yes,yes,no,no,no,0,no,semi-furnished
2056041,2827,4,0,1,yes,no,no,no,yes,0,no,unfurnished
4012177,4362,3,0,1,yes,no,no,no,no,0,yes,semi-furnished
4541232,4019,3,1,2,yes,no,yes,no,no,1,no,semi-furnished
3776897,3212,2,0,2,yes,no,no,no,yes,0,no,unfurnished
6452513,3883,3,0,1,yes,yes,no,yes,no,1,no,semi-furnished
4675566,3902,3,0,2,yes,yes,yes,no,yes,0,no,semi-furnished
3943832,7272,2,0,2,yes,no,no,yes,yes,0,no,semi-furnished
6846066,10532,3,1,0,yes,no,yes,no,no,1,no,furnished
2806558,4799,2,1,1,yes,yes,no,no,no,0,no,furnished
4391190,3604,2,1,1,yes,no,yes,no,yes,0,no,semi-furnished
3838461,7362,3,1,1,yes,no,no,yes,yes,2,yes,semi-furnished
2503914,2670,3,1,0,yes,no,no,no,no,0,no,unfurnished
4280727,4398,1,0,0,yes,no,no,no,no,2,yes,furnished
4809313,9103,1,0,1,yes,no,no,no,no,1,no,unfurnished
4916877,7818,2,0,0,yes,no,yes,no,no,1,no,unfurnished
6045238,8316,3,1,2,yes,no,no,no,no,2,no,semi-furnished
4954879,2890,2,1,3,no,no,no,no,no,0,yes,semi-furnished
3770907,3391,2,0,2,yes,yes,yes,no,yes,0,no,furnished
3416579,7208,2,0,0,yes,no,yes,no,no,1,yes,semi-furnished
4589676,3421,3,0,3,yes,no,no,no,no,0,no,semi-furnished
5314206,5687,3,1,1,yes,yes,yes,no,no,0,no,unfurnished
5159355,7120,2,1,0,yes,no,yes,no,no,1,yes,unfurnished
4472692,4274,3,0,0,yes,no,yes,no,yes,0,yes,semi-furnished
4381196,6650,2,0,2,yes,no,no,no,no,0,no,semi-furnished
7356815,6233,3,1,3,yes,no,no,yes,yes,1,no,furnished
9079339,5977,3,1,2,yes,no,no,yes,no,1,yes,semi-furnished
4092300,4051,3,1,1,yes,no,yes,no,no,1,no,furnished
2406818,3174,2,0,0,yes,no,no,no,no,1,no,semi-furnished
2871251,5944,1,1,1,yes,no,yes,no,no,0,no,furnished
5329720,6388,3,2,0,yes,no,no,no,no,0,no,furnished
6242964,5849,4,0,3,yes,no,no,no,no,0,no,furnished
2250568,3013,2,0,1,no,no,yes,no,no,0,yes,unfurnished
2221794,2533,3,0,1,yes,no,no,no,no,0,no,semi-furnished
3917758,5523,4,1,1,yes,no,no,no,yes,0,yes,semi-furnished
5097259,4259,3,0,2,yes,yes,yes,no,no,0,no,semi-furnished
2664170,2457,3,1,0,no,no,no,no,yes,0,no,furnished
2543229,3100,2,0,1,no,no,no,no,no,0,yes,semi-furnished
1994706,3864,1,1,1,yes,yes,no,no,no,0,no,unfurnished
6501271,6492,2,2,3,yes,yes,yes,no,no,0,no,furnished
5952496,7064,2,0,2,no,no,no,no,no,0,yes,unfurnished
3609739,3748,2,1,0,yes,no,no,no,no,2,no,semi-furnished
4222594,4685,2,1,2,yes,no,no,no,no,0,no,furnished
3816752,6936,4,1,2,yes,no,no,no,yes,1,no,semi-furnished
2954688,3608,3,0,1,yes,no,no,no,no,1,no,semi-furnished
3331973,3295,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
5846770,5777,3,1,4,no,no,yes,no,no,0,no,unfurnished
5926094,6634,2,0,1,yes,no,yes,yes,no,2,yes,semi-furnished
4994544,8180,2,2,0,yes,no,no,no,yes,0,no,semi-furnished
4203089,4192,2,1,0,yes,no,no,no,yes,0,no,furnished
7720765,6585,3,1,3,yes,no,no,no,yes,1,yes,unfurnished
4231523,3463,3,0,2,no,no,yes,no,yes,1,no,semi-furnished
8298101,6561,4,2,1,yes,yes,no,no,no,2,no,furnished
6690014,6029,4,1,3,yes,no,no,no,no,0,no,furnished
5002844,4489,4,2,0,no,no,yes,no,yes,1,no,semi-furnished
5059576,4904,4,1,1,no,no,yes,no,no,0,no,unfurnished
4818496,4479,3,0,1,no,no,yes,no,yes,0,yes,unfurnished
3876717,8079,3,1,0,yes,no,yes,no,yes,2,no,furnished
4190216,3095,3,0,1,yes,no,yes,no,no,0,no,unfurnished
4213340,2028,3,1,3,yes,no,no,no,no,1,no,unfurnished
1718589,3541,1,1,1,yes,no,no,no,no,0,no,semi-furnished
4705739,2966,3,0,3,yes,no,no,no,no,0,no,furnished
4151222,6466,1,1,1,no,yes,yes,no,yes,0,no,furnished
3022698,2853,1,1,1,yes,no,yes,no,no,0,no,unfurnished
5469041,5206,3,0,2,yes,yes,yes,no,no,0,no,furnished
3117308,3747,1,0,0,no,yes,yes,no,no,0,yes,unfurnished
3732040,3200,1,1,1,no,no,no,no,no,0,yes,unfurnished
6176030,8039,3,0,0,yes,yes,no,no,yes,1,no,semi-furnished
6325198,6453,3,0,1,yes,no,no,yes,yes,0,no,unfurnished
4557032,3868,2,0,1,yes,no,yes,no,no,0,no,semi-furnished
2552800,4028,2,1,1,yes,no,no,no,yes,0,no,furnished
3457834,2045,2,2,1,yes,yes,no,no,yes,0,no,semi-furnished
4619883,6211,3,1,1,yes,no,no,no,yes,1,yes,furnished
2631527,2228,2,0,2,yes,yes,yes,no,no,0,no,furnished
2416054,3065,1,1,0,yes,no,yes,no,yes,1,no,furnished
3789295,3348,1,1,0,yes,yes,yes,no,no,0,no,unfurnished
3620606,3466,5,1,2,no,yes,yes,no,no,1,yes,semi-furnished
8122450,6889,5,1,2,yes,no,no,no,no,1,no,unfurnished
2831016,3161,2,1,1,yes,no,yes,no,no,0,yes,semi-furnished
2295098,3568,1,1,0,yes,no,no,no,no,0,no,unfurnished
6371617,8576,5,3,1,yes,no,yes,no,yes,2,yes,furnished
5222284,10097,2,0,1,yes,no,yes,no,no,1,no,semi-furnished
6218777,6464,2,2,2,yes,no,no,no,no,0,no,furnished
4477434,4961,3,1,1,yes,no,no,no,yes,0,no,unfurnished
3434923,4081,3,1,1,yes,no,yes,no,no,0,no,semi-furnished
4498364,3819,3,0,1,yes,no,no,no,no,2,yes,unfurnished
3430561,12849,3,1,0,yes,no,no,no,no,0,yes,semi-furnished
4333465,4513,2,0,1,yes,no,yes,no,yes,0,no,semi-furnished
5923347,6864,2,1,1,yes,no,no,no,no,1,no,semi-furnished
5237779,9832,3,2,2,yes,no,yes,no,yes,1,no,unfurnished
3713363,3096,3,0,2,yes,no,no,no,yes,0,no,furnished
6958436,6531,1,1,4,yes,no,no,no,no,0,no,unfurnished
5074494,8334,2,2,1,yes,yes,yes,no,no,0,yes,furnished
5420526,6808,3,1,1,yes,no,no,no,no,0,no,unfurnished
6811395,12089,4,2,1,yes,no,no,no,no,1,no,furnished
3520972,3347,3,0,1,yes,no,no,no,no,1,no,furnished
2245940,1838,2,1,0,yes,no,yes,no,no,0,no,semi-furnished
5280105,3980,3,0,2,yes,no,no,no,no,0,no,furnished
2052753,2431,2,0,1,yes,no,no,no,no,0,yes,unfurnished
6945138,13338,2,1,0,yes,no,no,no,no,0,no,semi-furnished
7133904,9062,1,1,1,yes,no,yes,no,yes,1,no,unfurnished
4000302,7318,3,1,2,no,no,yes,no,no,0,yes,furnished
3208507,5685,2,1,1,yes,no,no,no,no,0,no,unfurnished
9660393,5996,4,2,2,no,no,no,no,no,1,no,semi-furnished
3316882,2964,3,1,2,no,no,yes,no,no,0,yes,semi-furnished
3471524,3443,1,1,0,yes,no,no,no,yes,0,no,semi-furnished
5809304,5759,2,2,4,yes,no,no,no,no,0,no,unfurnished
5791314,6268,3,1,1,yes,no,no,no,no,2,no,semi-furnished
3282923,4617,2,0,2,no,no,no,no,no,0,no,semi-furnished
3405673,4074,2,0,2,yes,no,yes,no,no,0,no,semi-furnished
4249820,4532,3,1,2,yes,no,no,no,yes,1,no,furnished
2650643,2939,1,1,0,yes,no,yes,no,yes,0,no,furnished
6296010,6732,3,1,1,no,no,no,no,no,1,yes,furnished
4066390,5258,4,1,1,no,no,yes,no,yes,0,yes,semi-furnished
8361039,5949,3,3,1,yes,no,yes,no,no,1,no,furnished
6194733,4025,2,1,3,yes,no,yes,no,yes,2,no,furnished
4996836,5835,2,1,1,yes,no,no,no,no,0,yes,unfurnished
1797085,3018,3,1,2,no,no,yes,no,no,0,no,furnished
7933163,6013,2,0,3,yes,no,yes,no,no,1,no,semi-furnished
5569762,5237,3,2,1,yes,no,no,no,no,2,no,semi-furnished
4030038,3117,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished
7606271,6161,3,1,2,yes,no,no,no,no,0,no,semi-furnished
4361311,4763,1,0,2,yes,no,yes,yes,no,0,yes,semi-furnished
4140037,4542,4,0,2,yes,yes,no,no,no,0,no,semi-furnished
5034456,5712,1,0,0,yes,no,no,no,yes,0,no,semi-furnished
4640012,4657,3,1,1,yes,no,no,no,no,0,no,furnished
12256129,8860,3,3,3,yes,no,yes,no,no,2,yes,unfurnished
3320476,3789,3,1,2,no,no,no,yes,no,0,yes,semi-furnished
3928336,8392,2,0,0,yes,yes,no,no,no,3,no,furnished
4006737,4246,2,0,1,yes,no,no,no,no,0,no,semi-furnished
6707585,6043,3,1,2,yes,no,no,no,no,0,no,semi-furnished
4532464,8341,4,0,4,no,no,yes,no,yes,3,no,semi-furnished
6400766,8638,5,3,2,yes,no,no,no,yes,2,yes,semi-furnished
3707597,4297,3,2,2,no,no,no,yes,no,2,no,semi-furnished
5233417,6482,3,0,1,yes,no,no,no,no,0,no,semi-furnished
3774885,2941,2,1,3,yes,no,no,no,no,0,no,unfurnished
3627187,3604,3,0,1,yes,no,yes,no,no,1,no,unfurnished
2989678,2120,3,0,1,yes,no,no,no,no,0,no,unfurnished
5698369,6592,4,2,1,yes,no,yes,no,no,0,no,unfurnished
3564972,3439,2,1,1,yes,no,yes,no,no,1,yes,furnished
4216656,5862,2,0,0,yes,no,no,no,no,0,yes,unfurnished
2029431,1717,2,1,2,yes,no,yes,yes,no,0,no,semi-furnished
3711703,3195,1,2,1,yes,no,no,no,no,0,no,furnished
2431404,2936,2,1,1,no,no,no,no,yes,1,no,semi-furnished
2941953,5397,4,1,1,yes,no,yes,no,no,0,yes,furnished
6230372,6525,3,0,2,no,no,yes,no,no,0,no,semi-furnished
2847224,3799,3,1,2,yes,no,no,no,no,0,no,furnished
3986465,5833,2,1,0,yes,no,no,no,yes,1,no,unfurnished
4222394,5948,3,1,0,yes,no,yes,yes,no,0,no,unfurnished
4375458,4236,1,1,0,yes,no,no,no,yes,0,no,semi-furnished
6664347,6071,3,2,4,yes,no,no,yes,no,0,yes,semi-furnished
2339479,2814,2,0,0,yes,no,no,no,yes,0,no,unfurnished
6254134,4557,3,0,3,yes,no,yes,no,no,0,no,semi-furnished
7771474,6099,3,2,3,yes,no,yes,no,no,2,no,unfurnished
7437745,6568,3,1,4,yes,no,no,no,yes,3,no,unfurnished
4712990,10266,1,1,1,yes,yes,no,yes,no,2,no,unfurnished
2842759,4505,1,0,0,yes,no,no,yes,yes,0,no,unfurnished
3671357,2055,2,0,3,no,no,no,no,no,0,no,unfurnished
4086583,4352,2,0,1,yes,no,no,yes,no,0,yes,semi-furnished
4095808,4442,2,0,1,yes,no,yes,no,yes,1,yes,furnished
11058868,7606,2,3,1,yes,no,no,no,no,1,no,semi-furnished
2657059,3189,1,0,0,yes,no,no,no,no,0,no,semi-furnished
6255826,5289,2,1,2,yes,no,no,no,yes,0,no,semi-furnished
3565938,7257,1,1,1,yes,no,yes,no,no,1,no,furnished
2416003,7718,2,1,0,yes,yes,no,yes,no,0,no,semi-furnished
8672269,4609,3,2,2,yes,no,no,no,no,1,no,unfurnished
4123224,3019,3,0,2,yes,no,no,no,no,1,no,unfurnished
2846391,4889,2,0,1,yes,yes,no,no,yes,0,no,semi-furnished
5062440,6422,2,0,1,yes,no,yes,no,no,0,yes,unfurnished
2344951,3676,1,0,1,yes,no,no,no,no,0,no,furnished
5007586,3096,3,1,1,no,no,yes,no,yes,0,no,semi-furnished
10754486,7523,3,3,1,yes,no,no,no,no,1,no,unfurnished
5937636,6905,1,0,0,yes,yes,no,no,no,1,no,semi-furnished
4498136,4397,4,1,1,yes,no,no,no,no,2,yes,unfurnished
4457080,5987,2,0,0,no,no,yes,no,no,0,no,semi-furnished
6726624,6517,2,1,3,yes,no,no,no,no,0,no,semi-furnished
3492230,2651,3,1,1,yes,no,no,no,no,0,no,semi-furnished
2915216,3595,3,0,1,yes,yes,no,no,yes,1,no,furnished
4909244,6335,3,1,2,yes,no,yes,no,no,0,yes,furnished
8417226,6900,2,1,4,yes,no,yes,no,no,2,no,unfurnished
3403671,2188,3,0,3,yes,no,no,no,no,0,no,unfurnished
3399833,3512,1,1,0,no,no,yes,no,no,1,no,semi-furnished
5657152,4292,3,1,2,yes,no,yes,no,yes,2,no,unfurnished
4427552,4790,2,1,2,yes,no,no,no,no,0,no,semi-furnished
4279482,2326,3,1,1,yes,no,yes,no,no,0,no,furnished
6543629,6076,2,2,3,no,no,no,no,no,0,yes,semi-furnished
4011546,5351,2,1,1,yes,no,no,no,no,3,no,semi-furnished
5639715,5827,4,0,3,yes,no,no,no,yes,0,no,unfurnished
4859227,8021,3,1,1,yes,yes,no,no,no,0,no,semi-furnished
7131563,6061,2,1,3,no,no,no,no,no,0,no,unfurnished
7218124,9014,3,1,3,yes,no,no,no,yes,0,no,furnished
3089837,4548,2,0,1,no,no,no,no,no,0,no,unfurnished
4333172,4515,2,0,1,yes,yes,no,no,no,1,no,unfurnished
2643012,4311,2,0,1,yes,no,no,no,no,0,no,unfurnished
4472571,4538,3,1,2,yes,no,no,no,no,2,no,furnished
6134375,4337,5,2,1,yes,no,no,no,no,0,no,semi-furnished
13373624,7426,4,1,3,no,no,yes,no,no,2,no,unfurnished
4532663,3334,3,0,1,yes,no,yes,no,no,1,no,unfurnished
5875092,7106,3,0,0,yes,no,no,no,no,1,no,furnished
2394560,3202,3,1,1,no,no,yes,no,yes,0,no,semi-furnished
5837564,15458,3,0,0,yes,yes,no,no,yes,2,no,unfurnished
5355778,6761,3,2,1,no,yes,no,no,no,1,no,semi-furnished
3546879,5792,1,1,1,yes,no,no,no,yes,0,no,unfurnished
5055612,10733,3,0,2,yes,no,no,no,no,0,no,semi-furnished
2882518,5840,2,0,1,yes,yes,no,no,yes,0,yes,semi-furnished
9195328,3711,3,2,2,yes,no,yes,no,no,2,no,semi-furnished
4117033,7818,2,0,0,yes,no,no,no,yes,0,no,unfurnished
4957647,4668,2,1,1,yes,no,no,no,no,0,no,semi-furnished
2719067,4112,2,0,2,yes,no,no,no,no,0,no,unfurnished
5348454,4453,4,1,1,no,yes,no,no,yes,0,no,furnished
6009192,6651,2,2,3,yes,no,yes,no,yes,0,yes,furnished
2430048,2696,3,1,2,yes,no,no,no,no,0,no,semi-furnished
5703127,6713,4,1,2,yes,no,no,no,yes,1,no,unfurnished
5893955,6595,3,1,4,no,yes,no,no,no,1,no,furnished
5441472,6105,4,1,4,yes,no,no,no,no,0,no,unfurnished
5132792,5271,3,1,1,yes,no,no,no,no,0,yes,unfurnished
5487278,6981,3,1,0,yes,no,no,no,yes,0,yes,semi-furnished
5376120,7094,2,0,1,yes,no,no,no,yes,0,no,semi-furnished
3480108,3710,3,1,1,no,no,yes,no,no,0,no,furnished
3943015,7151,3,2,1,yes,no,no,no,yes,3,no,semi-furnished
7307786,6270,3,0,3,yes,no,yes,no,yes,0,yes,furnished
2947746,3430,1,0,0,yes,yes,no,no,yes,0,no,unfurnished
6946020,11280,3,0,1,yes,no,yes,no,yes,0,no,furnished
2331716,3369,1,1,0,yes,no,yes,no,yes,0,no,semi-furnished
3744635,5533,2,1,1,yes,no,no,no,yes,0,no,furnished
1974620,2988,1,1,0,yes,no,no,no,no,1,no,semi-furnished
5515424,6369,2,1,2,yes,no,no,no,yes,0,yes,semi-furnished
3624043,13126,2,0,1,yes,no,no,no,no,0,no,furnished
4956497,5486,4,0,1,yes,yes,no,no,yes,0,no,semi-furnished
8956648,4270,2,1,1,yes,no,no,no,no,1,no,furnished
2581241,4337,3,0,1,no,no,no,no,no,0,no,unfurnished
5320745,6488,4,1,1,yes,no,no,no,no,0,no,semi-furnished
4846267,3574,4,2,2,yes,no,no,yes,no,0,no,furnished
3840674,7102,2,1,1,yes,no,yes,no,no,0,no,unfurnished
3505818,3638,1,1,1,yes,yes,no,no,yes,0,no,unfurnished
3662231,7324,2,0,1,yes,no,yes,no,no,0,yes,furnished
5341158,8569,2,0,0,yes,no,no,no,yes,1,no,unfurnished
5435213,4489,3,1,1,yes,no,no,no,no,1,no,unfurnished
3775612,3207,2,1,0,yes,no,yes,no,no,0,no,furnished
7814544,9015,4,1,3,yes,no,yes,no,no,2,no,unfurnished
5526930,10506,1,1,1,yes,yes,yes,no,no,0,no,semi-furnished
4237548,6893,3,0,1,yes,no,yes,no,yes,0,yes,semi-furnished
3852424,8434,2,0,1,yes,no,yes,no,yes,1,yes,semi-furnished
4247269,4851,3,1,1,yes,no,yes,yes,no,0,no,unfurnished
6668031,5819,3,2,2,yes,no,no,no,no,0,no,semi-furnished
3198040,3480,4,1,1,yes,no,no,no,no,2,no,furnished
6383209,4924,2,1,2,yes,yes,no,no,yes,0,no,semi-furnished
4981651,2783,2,2,1,yes,no,no,no,no,0,no,unfurnished
8651690,4598,3,2,2,yes,no,no,no,yes,0,yes,unfurnished
3276748,3224,3,1,2,yes,no,yes,no,no,0,no,semi-furnished
6573292,4089,2,1,2,yes,yes,no,no,no,0,no,unfurnished
6701587,6448,2,1,3,yes,yes,no,no,yes,0,yes,unfurnished
6668789,5981,2,1,3,yes,no,no,no,yes,0,yes,unfurnished
6897109,6363,4,1,2,yes,no,no,no,yes,1,no,furnished
3728158,5483,1,1,1,yes,yes,no,no,yes,0,no,furnished
2673254,5969,1,0,1,yes,no,no,no,no,0,no,unfurnished
5200866,5885,1,0,2,no,no,no,no,no,0,no,furnished
6003649,6373,2,1,4,yes,no,yes,no,no,1,no,semi-furnished
2126164,2930,2,1,0,yes,no,no,yes,yes,0,yes,unfurnished
2215603,3741,1,0,1,yes,yes,no,no,no,0,yes,semi-furnished
4107207,3592,3,2,2,yes,no,yes,no,no,0,yes,semi-furnished
3773411,3441,3,0,1,yes,no,no,no,yes,1,no,furnished
2752638,3854,3,0,1,yes,no,yes,no,no,0,no,semi-furnished
8828299,4499,2,1,1,yes,no,yes,no,yes,2,no,semi-furnished
3810792,2873,3,0,3,yes,no,no,no,yes,0,no,furnished
3410030,4667,3,0,2,yes,yes,no,no,yes,0,no,unfurnished
8945070,6538,2,1,2,yes,no,no,no,no,1,no,semi-furnished
3389885,12766,3,0,1,yes,no,no,no,no,0,no,semi-furnished
6916058,8879,3,2,2,yes,no,no,no,no,1,no,furnished
3711101,2589,5,1,0,no,yes,yes,no,no,0,no,unfurnished
7396126,6678,3,0,3,yes,no,no,no,no,3,no,unfurnished
3475744,3676,2,0,1,yes,no,yes,no,no,0,no,unfurnished
4184353,4072,2,0,3,yes,no,yes,no,no,0,no,furnished
3691436,2136,3,0,3,yes,yes,no,no,yes,0,yes,semi-furnished
6965148,6165,4,1,2,yes,yes,no,no,no,2,no,semi-furnished
6008358,6818,1,1,1,yes,no,no,no,no,2,no,furnished
